Nr,Success,Iteration,Total points,Tærskel,Minimum_inliers,Maximum_iterations,Found_inliers,Avg_Dist2,Time_spent,Added_outliers
781,True,177,999,5,280,200,282,0.6111212937768778,1.1258388999995077,700
782,False,200,999,5,280,200,12,0,1.2503781999985222,700
783,True,105,999,5,280,200,299,0.146936092024796,0.6798211000023002,700
784,False,200,999,5,280,200,229,0,1.2461264999983541,700
785,False,200,999,5,280,200,17,0,1.2587691000007908,700
786,True,36,999,5,280,200,299,0.10916798838789375,0.22986830000081682,700
787,True,37,999,5,280,200,292,0.31626043775371904,0.2401694000000134,700
788,False,200,999,5,280,200,247,0,1.2444324999996752,700
789,True,93,999,5,280,200,299,0.32901991369454864,0.5998088999986066,700
790,True,68,999,5,280,200,299,0.3991452475566363,0.42988749999858555,700
791,True,57,999,5,280,200,291,0.9304531221417129,0.3609394000013708,700
792,True,163,999,5,280,200,284,0.8372004017776027,1.0232892999993055,700
793,True,81,999,5,280,200,294,0.5307724462504105,0.5338874000008218,700
794,True,38,999,5,280,200,299,0.07447548101796063,0.24379169999883743,700
795,False,200,999,5,280,200,109,0,1.2515483999995922,700
796,True,196,999,5,280,200,299,0.24731190329935798,1.2455306999981985,700
797,True,172,999,5,280,200,283,0.5508868678063856,1.0809109000001627,700
798,False,200,999,5,280,200,47,0,1.2769936000004236,700
799,False,200,999,5,280,200,16,0,1.259084500001336,700
800,False,200,1099,5,280,200,7,0,1.3822629999995115,800
801,True,174,1099,5,280,200,299,0.6244244170493993,1.2247919000001275,800
802,False,200,1099,5,280,200,12,0,1.3746060999983456,800
803,False,200,1099,5,280,200,33,0,1.3927584000011848,800
804,False,200,1099,5,280,200,39,0,1.373412000000826,800
805,False,200,1099,5,280,200,25,0,1.409841199998482,800
806,False,200,1099,5,280,200,161,0,1.3941601000005903,800
807,True,187,1099,5,280,200,282,0.9665049046604254,1.2925165999986348,800
808,True,64,1099,5,280,200,299,0.23110252679827697,0.44980860000214307,800
809,False,200,1099,5,280,200,179,0,1.4065871999991941,800
810,False,200,1099,5,280,200,8,0,1.373722699998325,800
811,False,200,1099,5,280,200,9,0,1.3993486999970628,800
812,False,200,1099,5,280,200,17,0,1.3711750000002212,800
813,False,200,1099,5,280,200,108,0,1.4077082999974664,800
814,False,200,1099,5,280,200,16,0,1.3754308999996283,800
815,True,84,1099,5,280,200,293,0.4167778437201383,0.6131964000014705,800
816,False,200,1099,5,280,200,270,0,1.3720109000023513,800
817,False,200,1099,5,280,200,10,0,1.3934329000003345,800
818,False,200,1099,5,280,200,157,0,1.3757556999989902,800
819,True,137,1099,5,280,200,300,0.24816206029917728,0.9516172999974515,800
820,False,200,1099,5,280,200,20,0,1.3968399000004865,800
821,False,200,1099,5,280,200,235,0,1.3802695000013046,800
822,False,200,1099,5,280,200,16,0,1.398129000001063,800
823,True,182,1099,5,280,200,299,0.14111200272725022,1.2568210999997973,800
824,True,179,1099,5,280,200,299,0.07025320881521256,1.2577811000010115,800
825,False,200,1099,5,280,200,21,0,1.375103800000943,800
826,False,200,1099,5,280,200,216,0,1.389426800000365,800
827,False,200,1099,5,280,200,31,0,1.3747699000014109,800
828,False,200,1099,5,280,200,16,0,1.3966134000002057,800
829,False,200,1099,5,280,200,16,0,1.4019564000009268,800
830,True,137,1099,5,280,200,296,0.5384597013406804,0.9480071999969368,800
831,True,124,1099,5,280,200,298,0.19174030630568614,0.8562783999987005,800
832,True,89,1099,5,280,200,281,0.5523784633234963,0.6234454999976151,800
833,False,200,1099,5,280,200,216,0,1.393081499998516,800
834,False,200,1099,5,280,200,11,0,1.3759208999981638,800
835,False,200,1099,5,280,200,26,0,1.3865800999992643,800
836,True,171,1099,5,280,200,300,0.30394903424239017,1.1788683999984642,800
837,True,67,1099,5,280,200,289,0.38470292039807447,0.4863767999995616,800
838,True,82,1099,5,280,200,300,0.2547643409176807,0.5721149999990303,800
839,False,200,1099,5,280,200,13,0,1.3851609000012104,800
840,True,101,1099,5,280,200,300,0.14864928517857937,0.717830599998706,800
841,False,200,1099,5,280,200,9,0,1.3798824999976205,800
842,True,18,1099,5,280,200,296,0.5068155133976422,0.1307502999989083,800
843,True,100,1099,5,280,200,295,0.28968142175314,0.6964521000008972,800
844,True,125,1099,5,280,200,299,0.15741616052655613,0.8854895000004035,800
845,False,200,1099,5,280,200,216,0,1.3805911999988894,800
846,True,142,1099,5,280,200,298,0.7066188882416982,1.000377500000468,800
847,True,35,1099,5,280,200,300,0.3839637679681788,0.24638229999982286,800
848,True,155,1099,5,280,200,296,0.5939001169714041,1.074720000000525,800
849,False,200,1099,5,280,200,280,0,1.3909523000002082,800
850,False,200,1099,5,280,200,220,0,1.382736899999145,800
851,False,200,1099,5,280,200,248,0,1.3887689000002865,800
852,False,200,1099,5,280,200,214,0,1.3778557000005094,800
853,False,200,1099,5,280,200,10,0,1.3897527999979502,800
854,False,200,1099,5,280,200,39,0,1.3754168999985268,800
855,False,200,1099,5,280,200,56,0,1.3935772999975597,800
856,False,200,1099,5,280,200,189,0,1.3729225999995833,800
857,True,99,1099,5,280,200,299,0.1045947088064693,0.7103998999991745,800
858,False,200,1099,5,280,200,273,0,1.3742996000000858,800
859,True,115,1099,5,280,200,294,0.4825182912652547,0.79758789999687,800
860,False,200,1099,5,280,200,24,0,1.3947590999996464,800
861,True,92,1099,5,280,200,292,0.38607161715383603,0.6401889000007941,800
862,True,163,1099,5,280,200,298,0.18695442534454423,1.1426042999992205,800
863,False,200,1099,5,280,200,274,0,1.4096317000003182,800
864,True,17,1099,5,280,200,299,0.48696791979424214,0.12375199999951292,800
865,False,200,1099,5,280,200,53,0,1.3929828999971505,800
866,False,200,1099,5,280,200,275,0,1.375319999999192,800
867,False,200,1099,5,280,200,17,0,1.4003793000010774,800
868,False,200,1099,5,280,200,69,0,1.3726511999993818,800
869,False,200,1099,5,280,200,21,0,1.3957217000024684,800
870,False,200,1099,5,280,200,228,0,1.3799502000001667,800
871,False,200,1099,5,280,200,269,0,1.3898331000018516,800
872,False,200,1099,5,280,200,12,0,1.3782991000007314,800
873,True,114,1099,5,280,200,298,0.33747527361243274,0.8085561000007147,800
874,True,51,1099,5,280,200,299,0.17953724270163618,0.3582633999976679,800
875,False,200,1099,5,280,200,39,0,1.3829740000001038,800
876,False,200,1099,5,280,200,13,0,1.3971233000011125,800
877,False,200,1099,5,280,200,201,0,1.373070599998755,800
878,True,119,1099,5,280,200,285,0.6023351524613383,0.8445219999994151,800
879,False,200,1099,5,280,200,10,0,1.3706721000016842,800
880,False,200,1099,5,280,200,10,0,1.3907570999981544,800
881,True,110,1099,5,280,200,299,0.2876458093087115,0.7625622999985353,800
882,True,101,1099,5,280,200,300,0.46526375177190504,0.7052570999985619,800
883,True,77,1099,5,280,200,299,0.09378628794991642,0.5356022000014491,800
884,False,200,1099,5,280,200,14,0,1.408235999999306,800
885,True,185,1099,5,280,200,294,0.5171287138482109,1.280941700002586,800
886,True,111,1099,5,280,200,299,0.16495175960812172,0.790720600001805,800
887,False,200,1099,5,280,200,15,0,1.37439330000052,800
888,False,200,1099,5,280,200,13,0,1.403177100000903,800
889,False,200,1099,5,280,200,234,0,1.378032600001461,800
890,True,143,1099,5,280,200,299,0.09066855719089449,1.0195735999986937,800
891,True,67,1099,5,280,200,297,0.5540096795895035,0.46548299999994924,800
892,False,200,1099,5,280,200,31,0,1.3735459999988961,800
893,False,200,1099,5,280,200,258,0,1.4152388000002247,800
894,False,200,1099,5,280,200,13,0,1.3753391999998712,800
895,False,200,1099,5,280,200,266,0,1.4100711999999476,800
896,True,77,1099,5,280,200,300,0.3738322062043053,0.5356950999994297,800
897,True,90,1099,5,280,200,299,0.189135128770647,0.6274488999988534,800
898,False,200,1099,5,280,200,14,0,1.3965027000012924,800
899,False,200,1099,5,280,200,203,0,1.3737259000008635,800
900,True,59,1199,5,280,200,299,0.2515460512344177,0.45939549999820883,900
901,False,200,1199,5,280,200,32,0,1.5299183999995876,900
902,True,123,1199,5,280,200,299,0.19283964376732654,0.9342639999995299,900
903,False,200,1199,5,280,200,20,0,1.503539199999068,900
904,True,170,1199,5,280,200,299,0.44716828303335543,1.2989043000015954,900
905,True,148,1199,5,280,200,299,0.43212893711610184,1.119273799999064,900
906,False,200,1199,5,280,200,8,0,1.5239607000003161,900
907,False,200,1199,5,280,200,226,0,1.4996481000016502,900
908,True,61,1199,5,280,200,299,0.07318653026885387,0.48251949999757926,900
909,False,200,1199,5,280,200,13,0,1.5022164000001794,900
910,False,200,1199,5,280,200,30,0,1.5188412000024982,900
911,True,109,1199,5,280,200,298,0.44518144225731604,0.8297612999995181,900
912,False,200,1199,5,280,200,25,0,1.5005086999990453,900
913,False,200,1199,5,280,200,15,0,1.5168281000005663,900
914,False,200,1199,5,280,200,9,0,1.5055011000004015,900
915,True,94,1199,5,280,200,286,0.7611985885152123,0.7277059000007284,900
916,False,200,1199,5,280,200,8,0,1.5005835999982082,900
917,False,200,1199,5,280,200,271,0,1.5144910000017262,900
918,False,200,1199,5,280,200,10,0,1.4990314999995462,900
919,False,200,1199,5,280,200,14,0,1.530182300000888,900
920,True,150,1199,5,280,200,299,0.20192969683394654,1.1348709000012605,900
921,False,200,1199,5,280,200,246,0,1.540190399999119,900
922,False,200,1199,5,280,200,171,0,1.5122260999996797,900
923,False,200,1199,5,280,200,257,0,1.5169428000008338,900
924,False,200,1199,5,280,200,242,0,1.5010880999980145,900
925,False,200,1199,5,280,200,12,0,1.5210442999996303,900
926,False,200,1199,5,280,200,42,0,1.504561099998682,900
927,False,200,1199,5,280,200,20,0,1.5238485999980185,900
928,False,200,1199,5,280,200,256,0,1.5086132000033103,900
929,False,200,1199,5,280,200,26,0,1.522803899999417,900
930,False,200,1199,5,280,200,16,0,1.5033002999989549,900
931,False,200,1199,5,280,200,276,0,1.5152503999997862,900
932,False,200,1199,5,280,200,269,0,1.4999465000000782,900
933,False,200,1199,5,280,200,12,0,1.5154091000003973,900
934,False,200,1199,5,280,200,10,0,1.5013614999988931,900
935,True,54,1199,5,280,200,299,0.149453226592897,0.43176390000007814,900
936,False,200,1199,5,280,200,12,0,1.5117936999995436,900
937,False,200,1199,5,280,200,230,0,1.5225137999987055,900
938,False,200,1199,5,280,200,6,0,1.499329599999328,900
939,False,200,1199,5,280,200,215,0,1.5174980000010692,900
940,False,200,1199,5,280,200,169,0,1.5021809999998368,900
941,False,200,1199,5,280,200,265,0,1.515475600001082,900
942,True,1,1199,5,280,200,299,0.08870844627243657,0.015238399999361718,900
943,False,200,1199,5,280,200,13,0,1.5081917999996222,900
944,True,158,1199,5,280,200,299,0.31736081591009785,1.2085055999996257,900
945,True,114,1199,5,280,200,282,0.41509309019248086,0.8609242999991693,900
946,False,200,1199,5,280,200,8,0,1.5020163000008324,900
947,False,200,1199,5,280,200,7,0,1.5171027999967919,900
948,False,200,1199,5,280,200,12,0,1.4987363000000187,900
949,False,200,1199,5,280,200,8,0,1.5224038999986078,900
950,False,200,1199,5,280,200,13,0,1.5009145999974862,900
951,True,28,1199,5,280,200,299,0.7659894478050517,0.24319699999978184,900
952,True,176,1199,5,280,200,290,0.420175168151638,1.3255575999974099,900
953,True,26,1199,5,280,200,299,0.06968665407931707,0.2008635999991384,900
954,False,200,1199,5,280,200,121,0,1.5211950000011711,900
955,False,200,1199,5,280,200,22,0,1.5168849999972736,900
956,False,200,1199,5,280,200,237,0,1.5343095000025642,900
957,False,200,1199,5,280,200,9,0,1.4964842999979737,900
958,True,148,1199,5,280,200,291,0.5403068215240252,1.1365246000023035,900
959,False,200,1199,5,280,200,9,0,1.505436200000986,900
960,False,200,1199,5,280,200,126,0,1.5170643999990716,900
961,False,200,1199,5,280,200,153,0,1.5080302999995183,900
962,False,200,1199,5,280,200,261,0,1.5190277000001515,900
963,True,16,1199,5,280,200,299,0.09621406353015087,0.1295181000023149,900
964,False,200,1199,5,280,200,8,0,1.4977160000016738,900
965,False,200,1199,5,280,200,23,0,1.5207406999979867,900
966,False,200,1199,5,280,200,279,0,1.5019477000023471,900
967,False,200,1199,5,280,200,8,0,1.523353100001259,900
968,False,200,1199,5,280,200,20,0,1.5012390999982017,900
969,True,82,1199,5,280,200,282,0.6307612073808545,0.6250567000024603,900
970,False,200,1199,5,280,200,8,0,1.5224780999997165,900
971,False,200,1199,5,280,200,13,0,1.5196891000014148,900
972,False,200,1199,5,280,200,96,0,1.5000154000008479,900
973,False,200,1199,5,280,200,7,0,1.52999009999985,900
974,False,200,1199,5,280,200,237,0,1.5074841999994533,900
975,False,200,1199,5,280,200,8,0,1.5261256999983743,900
976,False,200,1199,5,280,200,268,0,1.5009405999990122,900
977,False,200,1199,5,280,200,177,0,1.5184746999984782,900
978,False,200,1199,5,280,200,273,0,1.4981038000005356,900
979,False,200,1199,5,280,200,26,0,1.5143817000025592,900
980,False,200,1199,5,280,200,8,0,1.4954738999986148,900
981,False,200,1199,5,280,200,21,0,1.519231199999922,900
982,True,62,1199,5,280,200,298,0.21001855558580726,0.4727959000010742,900
983,False,200,1199,5,280,200,21,0,1.4984839999997348,900
984,False,200,1199,5,280,200,244,0,1.5218423000005714,900
985,False,200,1199,5,280,200,12,0,1.5013481000023603,900
986,True,59,1199,5,280,200,299,0.11705235960581188,0.46749590000035823,900
987,False,200,1199,5,280,200,31,0,1.502430500000628,900
988,False,200,1199,5,280,200,157,0,1.525382299998455,900
989,False,200,1199,5,280,200,26,0,1.5083097999995516,900
990,False,200,1199,5,280,200,265,0,1.5281704000008176,900
991,False,200,1199,5,280,200,239,0,1.5028994000022067,900
992,True,12,1199,5,280,200,299,0.2684401391415178,0.09648899999956484,900
993,False,200,1199,5,280,200,17,0,1.5197476999965147,900
994,False,200,1199,5,280,200,13,0,1.5067506999985198,900
995,False,200,1199,5,280,200,69,0,1.5206969999999274,900
996,False,200,1199,5,280,200,158,0,1.5083692999978666,900
997,False,200,1199,5,280,200,10,0,1.51641589999781,900
998,False,200,1199,5,280,200,8,0,1.4998242000001483,900
999,False,200,1199,5,280,200,20,0,1.5224108000002161,900
1000,False,200,1299,5,280,200,17,0,1.6354918999968504,1000
1001,False,200,1299,5,280,200,7,0,1.637400700001308,1000
1002,False,200,1299,5,280,200,7,0,1.6440531999978703,1000
1003,False,200,1299,5,280,200,7,0,1.6212535999984539,1000
1004,True,99,1299,5,280,200,299,0.219873439608828,0.8066218999992998,1000
1005,False,200,1299,5,280,200,20,0,1.6420711999999185,1000
1006,True,47,1299,5,280,200,299,0.06717816572179139,0.38957959999970626,1000
1007,True,130,1299,5,280,200,296,0.42028958078562567,1.0657638000011502,1000
1008,False,200,1299,5,280,200,7,0,1.6420299999990675,1000
1009,False,200,1299,5,280,200,14,0,1.623023000000103,1000
1010,False,200,1299,5,280,200,153,0,1.6349829000027967,1000
1011,False,200,1299,5,280,200,10,0,1.621492300000682,1000
1012,True,146,1299,5,280,200,296,0.5594178484251737,1.2152698999998393,1000
1013,False,200,1299,5,280,200,6,0,1.622547899998608,1000
1014,True,140,1299,5,280,200,299,0.30073890023348926,1.164986299998418,1000
1015,False,200,1299,5,280,200,9,0,1.6222056000005978,1000
1016,False,200,1299,5,280,200,13,0,1.6352880000013101,1000
1017,False,200,1299,5,280,200,21,0,1.6226534000015818,1000
1018,True,1,1299,5,280,200,294,0.3546796068549967,0.016092699999717297,1000
1019,False,200,1299,5,280,200,250,0,1.6382176000006439,1000
1020,True,76,1299,5,280,200,298,0.38560985318300917,0.6286547999989125,1000
1021,False,200,1299,5,280,200,10,0,1.6165729999993346,1000
1022,False,200,1299,5,280,200,10,0,1.6413749000021198,1000
1023,False,200,1299,5,280,200,9,0,1.622341599999345,1000
1024,True,133,1299,5,280,200,298,0.33311813872588963,1.116107199999533,1000
1025,True,148,1299,5,280,200,299,0.13755322018595972,1.2077050000007148,1000
1026,False,200,1299,5,280,200,10,0,1.6378459999978077,1000
1027,False,200,1299,5,280,200,19,0,1.6259305999992648,1000
1028,False,200,1299,5,280,200,14,0,1.6400858999986667,1000
1029,False,200,1299,5,280,200,22,0,1.6187208999981522,1000
1030,True,100,1299,5,280,200,299,0.15435413996767183,0.841756499998155,1000
1031,False,200,1299,5,280,200,17,0,1.6197653000017453,1000
1032,False,200,1299,5,280,200,9,0,1.6399182000022847,1000
1033,True,71,1299,5,280,200,287,0.6029663401357144,0.5849849000005634,1000
1034,False,200,1299,5,280,200,12,0,1.623940000001312,1000
1035,False,200,1299,5,280,200,10,0,1.6421760999983235,1000
1036,False,200,1299,5,280,200,11,0,1.6249195000018517,1000
1037,False,200,1299,5,280,200,202,0,1.641344300001947,1000
1038,False,200,1299,5,280,200,8,0,1.6274451000026602,1000
1039,False,200,1299,5,280,200,91,0,1.642227799999091,1000
1040,False,200,1299,5,280,200,11,0,1.6263845000030415,1000
1041,False,200,1299,5,280,200,16,0,1.639750100002857,1000
1042,True,45,1299,5,280,200,297,0.3257177591167279,0.37281459999940125,1000
1043,False,200,1299,5,280,200,10,0,1.637685399997281,1000
1044,True,151,1299,5,280,200,299,0.2962852486360679,1.2301926000000094,1000
1045,True,175,1299,5,280,200,290,0.9001754148889008,1.4237491999992926,1000
1046,False,200,1299,5,280,200,8,0,1.6481372999987798,1000
1047,False,200,1299,5,280,200,12,0,1.623853599998256,1000
1048,False,200,1299,5,280,200,16,0,1.65176689999862,1000
1049,True,133,1299,5,280,200,292,0.47693668866627065,1.082772699999623,1000
1050,False,200,1299,5,280,200,73,0,1.6331212000004598,1000
1051,True,46,1299,5,280,200,299,0.28848282975129363,0.3802832000001217,1000
1052,True,58,1299,5,280,200,281,0.6099656053319182,0.47989290000259643,1000
1053,True,15,1299,5,280,200,299,0.08522059634211453,0.1303434000001289,1000
1054,False,200,1299,5,280,200,31,0,1.6425454000018362,1000
1055,False,200,1299,5,280,200,30,0,1.6216877999977442,1000
1056,True,3,1299,5,280,200,299,0.24847334474254326,0.032400599997345125,1000
1057,False,200,1299,5,280,200,134,0,1.640115700000024,1000
1058,True,183,1299,5,280,200,299,0.07427046770345513,1.5008443999977317,1000
1059,True,10,1299,5,280,200,299,0.26661520638085145,0.08803289999923436,1000
1060,True,76,1299,5,280,200,299,0.1332619392281271,0.6257915999995021,1000
1061,False,200,1299,5,280,200,12,0,1.645589399999153,1000
1062,False,200,1299,5,280,200,271,0,1.620795900002122,1000
1063,True,77,1299,5,280,200,284,0.8839691618533784,0.6459758999990299,1000
1064,False,200,1299,5,280,200,13,0,1.6202654999979131,1000
1065,False,200,1299,5,280,200,9,0,1.6544739000019035,1000
1066,False,200,1299,5,280,200,8,0,1.621603600000526,1000
1067,False,200,1299,5,280,200,35,0,1.637750000001688,1000
1068,False,200,1299,5,280,200,20,0,1.6182144000013068,1000
1069,False,200,1299,5,280,200,49,0,1.6377050000010058,1000
1070,True,24,1299,5,280,200,298,0.41875947034326877,0.20136529999945196,1000
1071,False,200,1299,5,280,200,10,0,1.6196822999991127,1000
1072,False,200,1299,5,280,200,11,0,1.6357711000018753,1000
1073,True,138,1299,5,280,200,299,0.08042279179097439,1.1302819000011368,1000
1074,False,200,1299,5,280,200,23,0,1.6335981000011088,1000
1075,False,200,1299,5,280,200,14,0,1.6183081999988644,1000
1076,False,200,1299,5,280,200,13,0,1.6438508999999613,1000
1077,False,200,1299,5,280,200,95,0,1.6157086000021081,1000
1078,False,200,1299,5,280,200,15,0,1.6383050000004005,1000
1079,False,200,1299,5,280,200,8,0,1.625746400000935,1000
1080,False,200,1299,5,280,200,16,0,1.6399318000003404,1000
1081,False,200,1299,5,280,200,237,0,1.6204991000013251,1000
1082,False,200,1299,5,280,200,10,0,1.6509590999994543,1000
1083,False,200,1299,5,280,200,38,0,1.6208631999979843,1000
1084,True,56,1299,5,280,200,291,0.5601790299360229,0.4755507000008947,1000
1085,False,200,1299,5,280,200,19,0,1.6228251000029559,1000
1086,False,200,1299,5,280,200,8,0,1.64830129999973,1000
1087,False,200,1299,5,280,200,12,0,1.6163210999984585,1000
1088,False,200,1299,5,280,200,127,0,1.6421520999974746,1000
1089,False,200,1299,5,280,200,22,0,1.6203994999996212,1000
1090,False,200,1299,5,280,200,9,0,1.6463299999995797,1000
1091,False,200,1299,5,280,200,9,0,1.615003599999909,1000
1092,False,200,1299,5,280,200,119,0,1.6395664999981818,1000
1093,False,200,1299,5,280,200,11,0,1.6235651000024518,1000
1094,False,200,1299,5,280,200,16,0,1.6354046000014932,1000
1095,False,200,1299,5,280,200,33,0,1.6188720999998623,1000
1096,False,200,1299,5,280,200,36,0,1.6491886999974668,1000
1097,False,200,1299,5,280,200,8,0,1.6265766999968037,1000
1098,False,200,1299,5,280,200,233,0,1.6336222000027192,1000
1099,False,200,1299,5,280,200,48,0,1.6280998999973235,1000
1100,False,200,1399,5,280,200,11,0,1.7987035000005562,1100
1101,False,200,1399,5,280,200,19,0,1.7906229999971401,1100
1102,False,200,1399,5,280,200,8,0,1.8821716999991622,1100
1103,False,200,1399,5,280,200,14,0,1.7801767000019026,1100
1104,False,200,1399,5,280,200,110,0,1.799315000000206,1100
1105,False,200,1399,5,280,200,18,0,1.7967203999978665,1100
1106,False,200,1399,5,280,200,9,0,1.7966569999989588,1100
1107,False,200,1399,5,280,200,7,0,1.7858754999979283,1100
1108,False,200,1399,5,280,200,13,0,1.777312799997162,1100
1109,False,200,1399,5,280,200,17,0,1.747788100001344,1100
1110,False,200,1399,5,280,200,9,0,1.804165000001376,1100
1111,False,200,1399,5,280,200,7,0,1.8036164000004646,1100
1112,True,30,1399,5,280,200,291,0.3116297093681256,0.28026519999912125,1100
1113,True,179,1399,5,280,200,295,0.5660353610725907,1.6304572000008193,1100
1114,False,200,1399,5,280,200,23,0,1.763951500000985,1100
1115,False,200,1399,5,280,200,10,0,1.7879954999989423,1100
1116,False,200,1399,5,280,200,9,0,1.7840763999993214,1100
1117,False,200,1399,5,280,200,7,0,1.8391289999999572,1100
1118,False,200,1399,5,280,200,13,0,1.7651431999984197,1100
1119,False,200,1399,5,280,200,10,0,1.787712499997724,1100
1120,False,200,1399,5,280,200,18,0,1.7721531999995932,1100
1121,True,10,1399,5,280,200,299,0.05503777610161386,0.09671259999959148,1100
1122,False,200,1399,5,280,200,8,0,1.8268963000009535,1100
1123,False,200,1399,5,280,200,7,0,1.7912174000011873,1100
1124,False,200,1399,5,280,200,14,0,1.858640700000251,1100
1125,False,200,1399,5,280,200,7,0,1.7824619000020903,1100
1126,False,200,1399,5,280,200,12,0,1.7580699999998615,1100
1127,False,200,1399,5,280,200,19,0,1.7710529999967548,1100
1128,True,122,1399,5,280,200,299,0.20776567678617494,1.0740748999996867,1100
1129,False,200,1399,5,280,200,8,0,1.820978899999318,1100
1130,True,171,1399,5,280,200,293,0.7411419351940053,1.594026800001302,1100
1131,False,200,1399,5,280,200,20,0,1.8345582999972976,1100
1132,False,200,1399,5,280,200,10,0,1.8989575000014156,1100
1133,False,200,1399,5,280,200,23,0,1.9162323999989894,1100
1134,True,172,1399,5,280,200,299,0.21197087491439742,1.6453751000008197,1100
1135,False,200,1399,5,280,200,14,0,1.8002804999996442,1100
1136,False,200,1399,5,280,200,63,0,1.8087427999998908,1100
1137,False,200,1399,5,280,200,7,0,1.8026984999996785,1100
1138,False,200,1399,5,280,200,71,0,1.8058956999993825,1100
1139,True,34,1399,5,280,200,299,0.08623347456762047,0.3127682999984245,1100
1140,False,200,1399,5,280,200,93,0,1.7664005999977235,1100
1141,False,200,1399,5,280,200,9,0,1.7818225999981223,1100
1142,False,200,1399,5,280,200,8,0,1.8104192999999213,1100
1143,False,200,1399,5,280,200,106,0,1.7862251000005926,1100
1144,False,200,1399,5,280,200,9,0,1.8318353000031493,1100
1145,False,200,1399,5,280,200,53,0,1.7640835999991396,1100
1146,True,76,1399,5,280,200,299,0.26645867771663,0.6776451999976416,1100
1147,False,200,1399,5,280,200,12,0,1.7803741999996419,1100
1148,False,200,1399,5,280,200,6,0,1.7507322000019485,1100
1149,False,200,1399,5,280,200,12,0,1.7664579000011145,1100
1150,False,200,1399,5,280,200,14,0,1.7578517000001739,1100
1151,False,200,1399,5,280,200,20,0,1.778175999999803,1100
1152,True,60,1399,5,280,200,282,0.5753963739431723,0.5341165999998339,1100
1153,False,200,1399,5,280,200,9,0,1.7737644000008004,1100
1154,False,200,1399,5,280,200,8,0,1.7580990999995265,1100
1155,False,200,1399,5,280,200,203,0,1.7637561000010464,1100
1156,False,200,1399,5,280,200,8,0,1.754549200002657,1100
1157,True,141,1399,5,280,200,299,0.20284625267328166,1.2462425000012445,1100
1158,False,200,1399,5,280,200,11,0,1.7830728999979328,1100
1159,False,200,1399,5,280,200,10,0,1.7835607000015443,1100
1160,False,200,1399,5,280,200,20,0,1.7777926999988267,1100
1161,True,65,1399,5,280,200,299,0.42738966629847386,0.6009280999969633,1100
1162,True,16,1399,5,280,200,299,0.09886174055984356,0.15341110000008484,1100
1163,False,200,1399,5,280,200,17,0,1.8381620000000112,1100
1164,True,8,1399,5,280,200,299,0.3008351919269489,0.08126199999969685,1100
1165,False,200,1399,5,280,200,277,0,1.7676250000004075,1100
1166,False,200,1399,5,280,200,7,0,1.8712420000010752,1100
1167,False,200,1399,5,280,200,15,0,1.8438010999998369,1100
1168,False,200,1399,5,280,200,6,0,1.8461915000007139,1100
1169,False,200,1399,5,280,200,10,0,1.8854077000032703,1100
1170,False,200,1399,5,280,200,196,0,1.9046636999992188,1100
1171,False,200,1399,5,280,200,9,0,1.7872497999996995,1100
1172,False,200,1399,5,280,200,86,0,1.9081282000006468,1100
1173,False,200,1399,5,280,200,13,0,1.8784450000021025,1100
1174,False,200,1399,5,280,200,19,0,1.9399415000007139,1100
1175,False,200,1399,5,280,200,43,0,1.8164916000023368,1100
1176,False,200,1399,5,280,200,7,0,1.7820972000008624,1100
1177,False,200,1399,5,280,200,12,0,1.8337998999995762,1100
1178,False,200,1399,5,280,200,15,0,1.7716957000011462,1100
1179,False,200,1399,5,280,200,25,0,1.8713747000001604,1100
1180,False,200,1399,5,280,200,15,0,1.7620132000010926,1100
1181,True,82,1399,5,280,200,292,0.6623696113121759,0.7765935999996145,1100
1182,True,154,1399,5,280,200,298,0.6402210249607698,1.5127300000021933,1100
1183,False,200,1399,5,280,200,12,0,2.0928496000015,1100
1184,False,200,1399,5,280,200,34,0,1.873474799998803,1100
1185,True,161,1399,5,280,200,294,0.7309306848293433,1.4770482999992964,1100
1186,False,200,1399,5,280,200,8,0,1.7848771999997552,1100
1187,False,200,1399,5,280,200,10,0,1.7769177000009222,1100
1188,False,200,1399,5,280,200,10,0,1.842787599998701,1100
1189,False,200,1399,5,280,200,57,0,1.8225311999995029,1100
1190,False,200,1399,5,280,200,12,0,1.8280364999991434,1100
1191,False,200,1399,5,280,200,7,0,1.8140230999997584,1100
1192,False,200,1399,5,280,200,13,0,1.8612533999985317,1100
1193,False,200,1399,5,280,200,8,0,1.8424305000007735,1100
1194,True,105,1399,5,280,200,299,0.08845434710004561,0.9922492999976384,1100
1195,False,200,1399,5,280,200,123,0,1.8406194000017422,1100
1196,False,200,1399,5,280,200,14,0,1.8119044000013673,1100
1197,True,163,1399,5,280,200,284,0.3807011018792438,1.475552500000049,1100
1198,False,200,1399,5,280,200,8,0,1.854445199998736,1100
1199,True,62,1399,5,280,200,299,0.23385210983040217,0.5692106999995303,1100
1200,False,200,1499,5,280,200,23,0,1.9418573000002652,1200
1201,False,200,1499,5,280,200,20,0,1.999185700002272,1200
1202,False,200,1499,5,280,200,7,0,1.9992874999988999,1200
1203,False,200,1499,5,280,200,45,0,1.9871496000014304,1200
1204,False,200,1499,5,280,200,12,0,1.9476791999986744,1200
1205,False,200,1499,5,280,200,29,0,1.9566962999997486,1200
1206,False,200,1499,5,280,200,18,0,2.028188299998874,1200
1207,False,200,1499,5,280,200,12,0,1.9507326999992074,1200
